"ligand","receptor","LR pair"
"Col22a1","Itga2,Itgb1","Col22a1 - Itga2,Itgb1"
"Col22a1","Itga1,Itgb1","Col22a1 - Itga1,Itgb1"
"Col22a1","Itga11,Itgb1","Col22a1 - Itga11,Itgb1"
"Npb","Adra2a","Npb - Adra2a"
"Npb","Mtnr1a","Npb - Mtnr1a"
"Npb","Grm7","Npb - Grm7"
"Il1f10","Il1rap,Il1rl2","Il1f10 - Il1rap,Il1rl2"
"Rln3","Gpr84","Rln3 - Gpr84"
"Tslp","Crlf2,Il7r,Tslp","Tslp - Crlf2,Il7r,Tslp"
"Tslp","Crlf2,Il7r","Tslp - Crlf2,Il7r"
"Col26a1","Itga10,Itgb1","Col26a1 - Itga10,Itgb1"
"Col26a1","Itga2,Itgb1","Col26a1 - Itga2,Itgb1"
"Col26a1","Itga1,Itgb1","Col26a1 - Itga1,Itgb1"
"Col26a1","Itga11,Itgb1","Col26a1 - Itga11,Itgb1"
"Pth2","Gpr84","Pth2 - Gpr84"
"Rgma","Tfr2","Rgma - Tfr2"
"Oit1","Fpr1","Oit1 - Fpr1"
"Oit1","Fpr2","Oit1 - Fpr2"
"Lrig1","Met","Lrig1 - Met"
"Ccl2","Cxcr3","Ccl2 - Cxcr3"
"Ccl2","Ccr9","Ccl2 - Ccr9"
"Col12a1","Itga10,Itgb1","Col12a1 - Itga10,Itgb1"
"Col12a1","Itga2,Itgb1","Col12a1 - Itga2,Itgb1"
"Col12a1","Itga1,Itgb1","Col12a1 - Itga1,Itgb1"
"Col12a1","Itga11,Itgb1","Col12a1 - Itga11,Itgb1"
"Gm2023","Ccrl2","Gm2023 - Ccrl2"
"Gm2023","Adra2a","Gm2023 - Adra2a"
"Gm2023","Ccr7","Gm2023 - Ccr7"
"Gm2023","Ccr10","Gm2023 - Ccr10"
"Gm2023","Mtnr1a","Gm2023 - Mtnr1a"
"Gm2023","Cxcr3","Gm2023 - Cxcr3"
"Gm2023","Grm7","Gm2023 - Grm7"
"Gm2023","Ackr4","Gm2023 - Ackr4"
"Crlf2","Crlf2,Il7r,Tslp","Crlf2 - Crlf2,Il7r,Tslp"
"Il23a","Il12rb2","Il23a - Il12rb2"
"Il20","Il20rb,Il22ra1","Il20 - Il20rb,Il22ra1"
"Il1f8","Il1rap,Il1rl2","Il1f8 - Il1rap,Il1rl2"
"Il1f9","Il1rap,Il1rl2","Il1f9 - Il1rap,Il1rl2"
"Col20a1","Itga10,Itgb1","Col20a1 - Itga10,Itgb1"
"Col20a1","Itga2,Itgb1","Col20a1 - Itga2,Itgb1"
"Col20a1","Itga1,Itgb1","Col20a1 - Itga1,Itgb1"
"Col20a1","Itga11,Itgb1","Col20a1 - Itga11,Itgb1"
"Cntn3","Ptprg","Cntn3 - Ptprg"
"Clcf1","Cntfr,Il6st,Lifr","Clcf1 - Cntfr,Il6st,Lifr"
"Il1f5","Il1rap,Il1rl2","Il1f5 - Il1rap,Il1rl2"
"Dkk4","Lrp5","Dkk4 - Lrp5"
"Il1f6","Il1rap,Il1rl2","Il1f6 - Il1rap,Il1rl2"
"Pcsk1n","Gpr171","Pcsk1n - Gpr171"
"Gdf2","Acvr2a,Acvrl1","Gdf2 - Acvr2a,Acvrl1"
"Gdf2","Acvr2b,Acvrl1","Gdf2 - Acvr2b,Acvrl1"
"Wif1","Ryk","Wif1 - Ryk"
"Ccl12","Ackr2","Ccl12 - Ackr2"
"Cxcl1","Dpp4","Cxcl1 - Dpp4"
"Cntf","Il6st,Lifr","Cntf - Il6st,Lifr"
"Il16","Cd9","Il16 - Cd9"
"Col8a1","Itga1,Itgb1","Col8a1 - Itga1,Itgb1"
"Col7a1","Itga1,Itgb1","Col7a1 - Itga1,Itgb1"
"Col5a3","Itga1,Itgb1","Col5a3 - Itga1,Itgb1"
"Col5a2","Itga1,Itgb1","Col5a2 - Itga1,Itgb1"
"Col5a1","Itga1,Itgb1","Col5a1 - Itga1,Itgb1"
"Col3a1","Itga1,Itgb1","Col3a1 - Itga1,Itgb1"
"Col18a1","Itga1,Itgb1","Col18a1 - Itga1,Itgb1"
"Col14a1","Itga1,Itgb1","Col14a1 - Itga1,Itgb1"
"Col11a1","Itga1,Itgb1","Col11a1 - Itga1,Itgb1"
"Col11a1","Itga2,Itgb1","Col11a1 - Itga2,Itgb1"
"Col14a1","Itga2,Itgb1","Col14a1 - Itga2,Itgb1"
"Col18a1","Itga2,Itgb1","Col18a1 - Itga2,Itgb1"
"Col3a1","Itga2,Itgb1","Col3a1 - Itga2,Itgb1"
"Col5a1","Itga2,Itgb1","Col5a1 - Itga2,Itgb1"
"Col5a2","Itga2,Itgb1","Col5a2 - Itga2,Itgb1"
"Col5a3","Itga2,Itgb1","Col5a3 - Itga2,Itgb1"
"Col7a1","Itga2,Itgb1","Col7a1 - Itga2,Itgb1"
"Col8a1","Itga2,Itgb1","Col8a1 - Itga2,Itgb1"
"Col11a1","Itga10,Itgb1","Col11a1 - Itga10,Itgb1"
"Col14a1","Itga10,Itgb1","Col14a1 - Itga10,Itgb1"
"Col18a1","Itga10,Itgb1","Col18a1 - Itga10,Itgb1"
"Col3a1","Itga10,Itgb1","Col3a1 - Itga10,Itgb1"
"Col5a1","Itga10,Itgb1","Col5a1 - Itga10,Itgb1"
"Col5a2","Itga10,Itgb1","Col5a2 - Itga10,Itgb1"
"Col5a3","Itga10,Itgb1","Col5a3 - Itga10,Itgb1"
"Col7a1","Itga10,Itgb1","Col7a1 - Itga10,Itgb1"
"Col8a1","Itga10,Itgb1","Col8a1 - Itga10,Itgb1"
"Col11a1","Itga11,Itgb1","Col11a1 - Itga11,Itgb1"
"Col14a1","Itga11,Itgb1","Col14a1 - Itga11,Itgb1"
"Col18a1","Itga11,Itgb1","Col18a1 - Itga11,Itgb1"
"Col3a1","Itga11,Itgb1","Col3a1 - Itga11,Itgb1"
"Col5a1","Itga11,Itgb1","Col5a1 - Itga11,Itgb1"
"Col5a2","Itga11,Itgb1","Col5a2 - Itga11,Itgb1"
"Col5a3","Itga11,Itgb1","Col5a3 - Itga11,Itgb1"
"Col7a1","Itga11,Itgb1","Col7a1 - Itga11,Itgb1"
"Col8a1","Itga11,Itgb1","Col8a1 - Itga11,Itgb1"
"Gnas","Adrb2","Gnas - Adrb2"
"Cd38","Pecam1","Cd38 - Pecam1"
"Gm2023","Ackr2","Gm2023 - Ackr2"
"Spink3","Egfr","Spink3 - Egfr"
"Ptgs2","Gpr44","Ptgs2 - Gpr44"
"Bmp4","Cfc1","Bmp4 - Cfc1"
"L1cam","Cd9","L1cam - Cd9"
"Cirbp","Trem1","Cirbp - Trem1"
"Inhbb","Cfc1","Inhbb - Cfc1"
"Proc","Tek","Proc - Tek"
"Fadd","Fas","Fadd - Fas"
"Fadd","Tradd","Fadd - Tradd"
"Irak4","Tlr4","Irak4 - Tlr4"
"Megf10","Abca1","Megf10 - Abca1"
"Tln1","Itgb3","Tln1 - Itgb3"
"Tln1","Itgb5","Tln1 - Itgb5"
"C1qb","C1qbp","C1qb - C1qbp"
"Apob","Mttp","Apob - Mttp"
"Efna2","Epha10","Efna2 - Epha10"
"Mmp2","Pecam1","Mmp2 - Pecam1"
"Mmp2","Ccr2","Mmp2 - Ccr2"
"Mmp2","Fgfr1","Mmp2 - Fgfr1"
"Gstm7","Ryr2","Gstm7 - Ryr2"
"Pspn","Gfra3","Pspn - Gfra3"
"Cd70","Tnfrsf13b","Cd70 - Tnfrsf13b"
"Lman1","Mcfd2","Lman1 - Mcfd2"
"Cfc1","Acvr1b","Cfc1 - Acvr1b"
"Mmp7","Sdc1","Mmp7 - Sdc1"
"Timp2","Cd44","Timp2 - Cd44"
"Wnt5a","Vangl2","Wnt5a - Vangl2"
"Egf","Rhbdl2","Egf - Rhbdl2"
"Timp3","Cd44","Timp3 - Cd44"
"Timp3","Met","Timp3 - Met"
"Pip","Aqp5","Pip - Aqp5"
"Tff1","Muc5ac","Tff1 - Muc5ac"
"S100b","Ager","S100b - Ager"
"S100a1","Trpm3","S100a1 - Trpm3"
"S100a1","Ager","S100a1 - Ager"
"Cxcl16","Grm7","Cxcl16 - Grm7"
"Cxcl16","Mtnr1a","Cxcl16 - Mtnr1a"
"Arpc5","Adrb2","Arpc5 - Adrb2"
"Arpc5","Ldlr","Arpc5 - Ldlr"
"Spink3","Nrsn1","Spink3 - Nrsn1"
"Shh","Scube2","Shh - Scube2"
"Arf6","Smap1","Arf6 - Smap1"
"Fadd","Abca1","Fadd - Abca1"
"Hspa4","Tlr4","Hspa4 - Tlr4"
"Fgb","Itgb3","Fgb - Itgb3"
"P4hb","Mttp","P4hb - Mttp"
"Hsp90aa1","Itgb3","Hsp90aa1 - Itgb3"
"Fgg","Itgb3","Fgg - Itgb3"
"Wnt7b","Tmed5","Wnt7b - Tmed5"
"Fn1","Dpp4","Fn1 - Dpp4"
"Efna3","Epha10","Efna3 - Epha10"
"Mmp9","Reck","Mmp9 - Reck"
"Actr2","Ldlr","Actr2 - Ldlr"
"Trf","Hfe","Trf - Hfe"
"Ptpn6","Cd300lf","Ptpn6 - Cd300lf"
"Hspa8","Ldlr","Hspa8 - Ldlr"
"S100a10","Cftr","S100a10 - Cftr"
"Shank2","Cftr","Shank2 - Cftr"
"Cd70","Tnfrsf17","Cd70 - Tnfrsf17"
"Calml3","Kcnq1","Calml3 - Kcnq1"
"Klk1b8","Epor","Klk1b8 - Epor"
"S100a8","Cd69","S100a8 - Cd69"
"Cfc1","Acvr2a","Cfc1 - Acvr2a"
"Fadd","Traf2","Fadd - Traf2"
"Mdk","Sorl1","Mdk - Sorl1"
"a","Mgrn1","a - Mgrn1"
"Egf","Pld2","Egf - Pld2"
"Arpc5","Lrp2","Arpc5 - Lrp2"
"Hspa8","Lrp2","Hspa8 - Lrp2"
"Actr2","Lrp2","Actr2 - Lrp2"
"Hsp90aa1","Erbb2","Hsp90aa1 - Erbb2"
"Mmp9","Ifnar1","Mmp9 - Ifnar1"
"Cxcl16","Adra2a","Cxcl16 - Adra2a"
"Hspa8","Adrb2","Hspa8 - Adrb2"
"Actr2","Adrb2","Actr2 - Adrb2"
"Ptpn6","Clec12a","Ptpn6 - Clec12a"
"Piga","Pigr","Piga - Pigr"
"Gsto1","Ryr1","Gsto1 - Ryr1"
"Psap","Ar","Psap - Ar"
"Col8a2","Slc4a11","Col8a2 - Slc4a11"
"Irak4","Tlr7","Irak4 - Tlr7"
"Tnf","Trpm2","Tnf - Trpm2"
"Irak4","Tlr6","Irak4 - Tlr6"
"Rgma","Hfe","Rgma - Hfe"
"Gdf10","Bmpr2","Gdf10 - Bmpr2"
"Ptpn6","Egfr","Ptpn6 - Egfr"
"Tpsb2","F2rl1","Tpsb2 - F2rl1"
"Klk1b8","Ntrk1","Klk1b8 - Ntrk1"
"Il12b","Boc","Il12b - Boc"
"Pcsk9","Cd81","Pcsk9 - Cd81"
"Tac1","Dpp4","Tac1 - Dpp4"
"Sema3g","Fcgr3","Sema3g - Fcgr3"
"Ltf","Treml2","Ltf - Treml2"
"F8","Lrp2","F8 - Lrp2"
"Prl","Erbb2","Prl - Erbb2"
"Ltf","Igdcc4","Ltf - Igdcc4"
"Pam","Dpp4","Pam - Dpp4"
"Fgf1","Itgb3","Fgf1 - Itgb3"
"Tac1","Fap","Tac1 - Fap"
"Bdnf","Erbb2","Bdnf - Erbb2"
"Lep","Islr2","Lep - Islr2"
"Nrg2","Mog","Nrg2 - Mog"
"Cd40lg","Cd53","Cd40lg - Cd53"
"S100a4","Erbb3","S100a4 - Erbb3"
"Ado","Adora3","Ado - Adora3"
"Sema3e","Nrp2","Sema3e - Nrp2"
"Fstl5","Ceacam19","Fstl5 - Ceacam19"
"Apoo","Il1rapl2","Apoo - Il1rapl2"
"Amh","Grem2","Amh - Grem2"
"Btn1a1","Tarm1","Btn1a1 - Tarm1"
"Cntn4","Aplp1","Cntn4 - Aplp1"
"Npy","Adrb1","Npy - Adrb1"
"Rspo3","Znrf3","Rspo3 - Znrf3"
"Btn1a1","Negr1","Btn1a1 - Negr1"
"Ltf","Tnfrsf11b","Ltf - Tnfrsf11b"
"Sema3g","Gp6","Sema3g - Gp6"
"Wfikkn2","Igdcc4","Wfikkn2 - Igdcc4"
"F12","Gp5","F12 - Gp5"
"Fgf2","Itgb3","Fgf2 - Itgb3"
"Cd40lg","Cd9","Cd40lg - Cd9"
"Wfikkn2","Prtg","Wfikkn2 - Prtg"
"Adm","Dclk3","Adm - Dclk3"
"Nr0b2","Fgfrl1","Nr0b2 - Fgfrl1"
"Grp","Fap","Grp - Fap"
"Vegfa","Cd44","Vegfa - Cd44"
"Slitrk1","Tnfrsf11b","Slitrk1 - Tnfrsf11b"
"Timp3","Ddr1","Timp3 - Ddr1"
"Sparc","Fgfr1","Sparc - Fgfr1"
"Ngf","Erbb2","Ngf - Erbb2"
"Slc6a8","Lifr","Slc6a8 - Lifr"
"F11","Gp1bb","F11 - Gp1bb"
"Sparc","Eng","Sparc - Eng"
"Hapln1","Prtg","Hapln1 - Prtg"
"F11","Gp9","F11 - Gp9"
"Lgals3","Eng","Lgals3 - Eng"
"Nrg2","Nrp2","Nrg2 - Nrp2"
"Hapln1","Treml2","Hapln1 - Treml2"
"Egf","Tnfrsf11b","Egf - Tnfrsf11b"
"Bmp4","Grem2","Bmp4 - Grem2"
"Nrg2","Lrrtm2","Nrg2 - Lrrtm2"
"Rspo4","Znrf3","Rspo4 - Znrf3"
"Wfikkn2","Igdcc3","Wfikkn2 - Igdcc3"
"F11","Gp5","F11 - Gp5"
"Mia","Itgb1","Mia - Itgb1"
"Impg2","Prlr","Impg2 - Prlr"
"Vwf","Itgb1","Vwf - Itgb1"
"Il21","Il4ra","Il21 - Il4ra"
"Igfbpl1","Dcc","Igfbpl1 - Dcc"
"Igsf10","Mag","Igsf10 - Mag"
"S100a10","Htr1b","S100a10 - Htr1b"
"Adm2","Dclk3","Adm2 - Dclk3"
"Fgb","Cdh5","Fgb - Cdh5"
"Pcsk9","Cd36","Pcsk9 - Cd36"
"Slitrk1","Enpep","Slitrk1 - Enpep"
"Il5","Csf2ra","Il5 - Csf2ra"
"Cd59b","Stab1","Cd59b - Stab1"
"Fstl5","Cntn5","Fstl5 - Cntn5"
"Kitl","Lrrn3","Kitl - Lrrn3"
"Il10","Cd27","Il10 - Cd27"
"Mia","Itga5","Mia - Itga5"
"Vip","Adrb1","Vip - Adrb1"
"Rarres1","Nrp2","Rarres1 - Nrp2"
"Bpi","Slamf9","Bpi - Slamf9"
"Igsf1","Acvr1b","Igsf1 - Acvr1b"
"Frs3","Fgfr1","Frs3 - Fgfr1"
"Socs2","Epor","Socs2 - Epor"
"Pi16","Mfap3l","Pi16 - Mfap3l"
"Hapln1","Il1rl1","Hapln1 - Il1rl1"
"Il11","Il6ra","Il11 - Il6ra"
"Vwf","Itga9","Vwf - Itga9"
"Tgfb1","Lpp","Tgfb1 - Lpp"
"Adm","Ackr3","Adm - Ackr3"
"Hapln1","Igdcc4","Hapln1 - Igdcc4"
"Igsf10","Slamf9","Igsf10 - Slamf9"
"Etv5","Erbb2","Etv5 - Erbb2"
"Ccl5","Dpp4","Ccl5 - Dpp4"
"Gpc3","Flt1","Gpc3 - Flt1"
"Hapln1","Tnfrsf11b","Hapln1 - Tnfrsf11b"
"Cntn6","Ptprg","Cntn6 - Ptprg"
"Mbl2","C1qb","Mbl2 - C1qb"
"Ado","Adora2b","Ado - Adora2b"
"Scel","Eng","Scel - Eng"
"Apob","Trem2","Apob - Trem2"
"Clcf1","Sorl1","Clcf1 - Sorl1"
"Gpc3","Unc5c","Gpc3 - Unc5c"
"F12","Gp9","F12 - Gp9"
"Ghrh","Dpp4","Ghrh - Dpp4"
"Fstl5","Gp6","Fstl5 - Gp6"
"Ltf","Boc","Ltf - Boc"
"Snx14","Htr6","Snx14 - Htr6"
"Ltf","Ager","Ltf - Ager"
"Il10","Cd70","Il10 - Cd70"
"Ado","Adora1","Ado - Adora1"
"F12","Gp1bb","F12 - Gp1bb"
"Gpc3","Vsig10l","Gpc3 - Vsig10l"
"Ifng","Mpl","Ifng - Mpl"
"Fstl5","Il6ra","Fstl5 - Il6ra"
"Mbl2","Lrp1","Mbl2 - Lrp1"
"Hapln1","Ager","Hapln1 - Ager"
"Il6","Musk","Il6 - Musk"
"Ntn1","Dscam","Ntn1 - Dscam"
"Agrp","Mc1r","Agrp - Mc1r"
"Il4","Il21r","Il4 - Il21r"
"Gip","Fap","Gip - Fap"
"Gpc3","Unc5d","Gpc3 - Unc5d"
"Agrp","Sdc1","Agrp - Sdc1"
"Pi16","Tnfrsf21","Pi16 - Tnfrsf21"
"Rspo1","Rnf43","Rspo1 - Rnf43"
"Rspo4","Rnf43","Rspo4 - Rnf43"
"Fstl5","Chl1","Fstl5 - Chl1"
"Pomc","Mrap","Pomc - Mrap"
"Gpc3","Tnfrsf11b","Gpc3 - Tnfrsf11b"
"Tnfsf10","Ccr6","Tnfsf10 - Ccr6"
"Il23a","Gp6","Il23a - Gp6"
"Npy","Adrb2","Npy - Adrb2"
"Il6","Fcgr4","Il6 - Fcgr4"
"Lgals3","Mcam","Lgals3 - Mcam"
"Ltf","Il1rl1","Ltf - Il1rl1"
"Pam","Fap","Pam - Fap"
"Fstl5","Sdk2","Fstl5 - Sdk2"
"F8","Lrp4","F8 - Lrp4"
"Rspo3","Rnf43","Rspo3 - Rnf43"
"Scube2","Kdr","Scube2 - Kdr"
"Bmp7","Acvr1b","Bmp7 - Acvr1b"
"Il10","Ifnlr1","Il10 - Ifnlr1"
"Ado","Adora2a","Ado - Adora2a"
"Lcn2","Fcgr3","Lcn2 - Fcgr3"
"Mia","Itga4","Mia - Itga4"
"Cntf","Crlf1","Cntf - Crlf1"
"Nrg3","Egfr","Nrg3 - Egfr"
"Csf1","Csf2ra","Csf1 - Csf2ra"
"Csf3","Csf2ra","Csf3 - Csf2ra"
"Bmp6","Amhr2","Bmp6 - Amhr2"
"Gdf11","Actr2","Gdf11 - Actr2"
"Gdf1","Actr2","Gdf1 - Actr2"
"Inhba","Actr2","Inhba - Actr2"
"Bmp7","Actr2","Bmp7 - Actr2"
"Bmp2","Actr2","Bmp2 - Actr2"
"Bmp15","Actr2","Bmp15 - Actr2"
"Csf1","Csf3r","Csf1 - Csf3r"
"Il1f9","Ifnar1","Il1f9 - Ifnar1"
"Il1f9","Ifnar2","Il1f9 - Ifnar2"
"Apob","Gm5506","Apob - Gm5506"
"C4a","Cr2","C4a - Cr2"
"C4a","Nrp1","C4a - Nrp1"
"Gm2506","Ackr2","Gm2506 - Ackr2"
"LOC100861978","Ackr2","LOC100861978 - Ackr2"
"Gm13306","Adra2a","Gm13306 - Adra2a"
"Gm2506","Adra2a","Gm2506 - Adra2a"
"LOC100861978","Adra2a","LOC100861978 - Adra2a"
"Gm2506","Ccr10","Gm2506 - Ccr10"
"LOC100861978","Ccr10","LOC100861978 - Ccr10"
"Gm13306","Ccr2","Gm13306 - Ccr2"
"Gm2506","Ccr2","Gm2506 - Ccr2"
"LOC100861978","Ccr2","LOC100861978 - Ccr2"
"Gm13306","Ccr3","Gm13306 - Ccr3"
"Gm2506","Ccr3","Gm2506 - Ccr3"
"LOC100861978","Ccr3","LOC100861978 - Ccr3"
"Gm13306","Grm7","Gm13306 - Grm7"
"Gm2506","Grm7","Gm2506 - Grm7"
"LOC100861978","Grm7","LOC100861978 - Grm7"
"Gm13306","Mtnr1a","Gm13306 - Mtnr1a"
"Gm2506","Mtnr1a","Gm2506 - Mtnr1a"
"LOC100861978","Mtnr1a","LOC100861978 - Mtnr1a"
"Cd209e","Ceacam1","Cd209e - Ceacam1"
"Cd209e","Ceacam2","Cd209e - Ceacam2"
"Ceacam1","Egfr","Ceacam1 - Egfr"
"Ceacam2","Egfr","Ceacam2 - Egfr"
"Clec1b","Klrb1a","Clec1b - Klrb1a"
"Clec1b","Klrb1b","Clec1b - Klrb1b"
"Clec1b","Klrb1c","Clec1b - Klrb1c"
"Dsg1a","Dsc3","Dsg1a - Dsc3"
"Gm3934","Egfr","Gm3934 - Egfr"
"Gstp1","Egfr","Gstp1 - Egfr"
"Gstp2","Egfr","Gstp2 - Egfr"
"Gm3934","Traf2","Gm3934 - Traf2"
"C920025E04Rik","Cd8a","C920025E04Rik - Cd8a"
"C920025E04Rik","Cd8b1","C920025E04Rik - Cd8b1"
"Igsf10","Cd200r2","Igsf10 - Cd200r2"
"Igsf10","Cd200r4","Igsf10 - Cd200r4"
"Gm13305","Cd40","Gm13305 - Cd40"
"Gm2002","Cd40","Gm2002 - Cd40"
"Il11ra1","Cd40","Il11ra1 - Cd40"
"Il11ra2","Cd40","Il11ra2 - Cd40"
"LOC100861969","Cd40","LOC100861969 - Cd40"
"Il22","Il20ra","Il22 - Il20ra"
"Iltifb","Il20ra","Iltifb - Il20ra"
"Iltifb","Il21r","Iltifb - Il21r"
"Kng2","Adra2a","Kng2 - Adra2a"
"Kng2","Grm7","Kng2 - Grm7"
"Kng2","Itgam","Kng2 - Itgam"
"Kng2","Mtnr1a","Kng2 - Mtnr1a"
"Kng2","Sdc2","Kng2 - Sdc2"
"Gp49a","Lair1","Gp49a - Lair1"
"Lilrb4","Lair1","Lilrb4 - Lair1"
"Lyz2","Itgal","Lyz2 - Itgal"
"Prn","Rpsa","Prn - Rpsa"
"Ear11","Tlr2","Ear11 - Tlr2"
"Ear5","Tlr2","Ear5 - Tlr2"
"Saa1","Adra2a","Saa1 - Adra2a"
"Saa2","Adra2a","Saa2 - Adra2a"
"Saa1","Cd36","Saa1 - Cd36"
"Saa2","Cd36","Saa2 - Cd36"
"Saa1","Grm7","Saa1 - Grm7"
"Saa2","Grm7","Saa2 - Grm7"
"Saa1","Mtnr1a","Saa1 - Mtnr1a"
"Saa2","Mtnr1a","Saa2 - Mtnr1a"
"Saa2","Scarb1","Saa2 - Scarb1"
"Saa1","Tlr2","Saa1 - Tlr2"
"Saa2","Tlr2","Saa2 - Tlr2"
"Sele","Ceacam2","Sele - Ceacam2"
"Wnt3","Fzd6","Wnt3 - Fzd6"
"Wnt3","Fzd2","Wnt3 - Fzd2"
"Wnt3","Lrp5","Wnt3 - Lrp5"
"Wnt3","Fzd3","Wnt3 - Fzd3"
"Wnt9a","Fzd9","Wnt9a - Fzd9"
"Wnt9a","Fzd4","Wnt9a - Fzd4"
"Wnt9a","Fzd7","Wnt9a - Fzd7"
"Comp","Itgav","Comp - Itgav"
"Tgfb3","Acvr1","Tgfb3 - Acvr1"
"Wnt10a","Fzd10","Wnt10a - Fzd10"
"Wnt3a","Fzd3","Wnt3a - Fzd3"
"Wnt3a","Lrp5","Wnt3a - Lrp5"
"Wnt3a","Fzd4","Wnt3a - Fzd4"
"Wnt2","Lrp5","Wnt2 - Lrp5"
"Wnt8a","Fzd1","Wnt8a - Fzd1"
"Wnt8a","Lrp6","Wnt8a - Lrp6"
"Wnt8a","Fzd5","Wnt8a - Fzd5"
"Wnt8a","Fzd4","Wnt8a - Fzd4"
"Wnt8a","Fzd7","Wnt8a - Fzd7"
"Hspa8","Aqp2","Hspa8 - Aqp2"
"Wnt9b","Lrp5","Wnt9b - Lrp5"
"Wnt9b","Lrp6","Wnt9b - Lrp6"
"Wnt9b","Fzd5","Wnt9b - Fzd5"
"Hsp90b1","Lrp6","Hsp90b1 - Lrp6"
"Col2a1","Itgav","Col2a1 - Itgav"
"Wnt10b","Fzd8","Wnt10b - Fzd8"
"Wnt10b","Lrp6","Wnt10b - Lrp6"
"Wnt10b","Fzd5","Wnt10b - Fzd5"
"Wnt10b","Fzd4","Wnt10b - Fzd4"
"Wnt10b","Fzd7","Wnt10b - Fzd7"
"Wnt1","Fzd10","Wnt1 - Fzd10"
"Gnb3","Kcnj6","Gnb3 - Kcnj6"
"Tslp","Crlf2","Tslp - Crlf2"
"Il33","Il1rap","Il33 - Il1rap"
"Mstn","Acvr2a","Mstn - Acvr2a"
"Il1f6","Il1rap","Il1f6 - Il1rap"
"Il1f6","Il1rl2","Il1f6 - Il1rl2"
"Il1f8","Il1rap","Il1f8 - Il1rap"
"Il1f8","Il1rl2","Il1f8 - Il1rl2"
"Tln1","Itgal","Tln1 - Itgal"
"Tln1","Itgb1","Tln1 - Itgb1"
"Sema3c","Plxna4","Sema3c - Plxna4"
"Areg","Erbb2","Areg - Erbb2"
"Wnt7a","Fzd1","Wnt7a - Fzd1"
"Wnt7a","Fzd3","Wnt7a - Fzd3"
"Wnt7a","Fzd4","Wnt7a - Fzd4"
"Wnt7a","Fzd7","Wnt7a - Fzd7"
"Gdf3","Acvr2b","Gdf3 - Acvr2b"
"Gdf3","Acvr2a","Gdf3 - Acvr2a"
"Angpt2","Itgb1","Angpt2 - Itgb1"
"Col4a2","Itgb1","Col4a2 - Itgb1"
"Jam3","Itgam","Jam3 - Itgam"
"Wnt4","Fzd10","Wnt4 - Fzd10"
"Wnt4","Fzd5","Wnt4 - Fzd5"
"Wnt4","Fzd4","Wnt4 - Fzd4"
"Wnt4","Fzd7","Wnt4 - Fzd7"
"Bmp8a","Acvr2b","Bmp8a - Acvr2b"
"Bmp8a","Acvr2a","Bmp8a - Acvr2a"
"Mif","Cxcr2","Mif - Cxcr2"
"Wnt8b","Fzd10","Wnt8b - Fzd10"
"Wnt8b","Fzd7","Wnt8b - Fzd7"
"Il17f","Il17rc","Il17f - Il17rc"
"Il1f9","Il1rap","Il1f9 - Il1rap"
"Il1f9","Il1rl2","Il1f9 - Il1rl2"
"Il27","Il6st","Il27 - Il6st"
"Il17c","Il17re","Il17c - Il17re"
"Gdf6","Acvr2a","Gdf6 - Acvr2a"
"Sema3g","Plxna4","Sema3g - Plxna4"
"Lama3","Itgb4","Lama3 - Itgb4"
"Sema3b","Plxna1","Sema3b - Plxna1"
"Cd160","Tnfrsf14","Cd160 - Tnfrsf14"
"Apoc1","Vldlr","Apoc1 - Vldlr"
"Wnt7b","Fzd3","Wnt7b - Fzd3"
"Wnt7b","Fzd7","Wnt7b - Fzd7"
"Jam3","Itgb2","Jam3 - Itgb2"
"Tln1","Itgb2","Tln1 - Itgb2"
"Hsp90b1","Pparg","Hsp90b1 - Pparg"
"Gdf9","Acvr1b","Gdf9 - Acvr1b"
"Gdf3","Acvr1b","Gdf3 - Acvr1b"
"Mstn","Acvr1b","Mstn - Acvr1b"
"Mif","Cd44","Mif - Cd44"
"Gnas","Pth1r","Gnas - Pth1r"
"Gdf11","Tgfbr1","Gdf11 - Tgfbr1"
"Mstn","Tgfbr1","Mstn - Tgfbr1"
"Nrg1","Egfr","Nrg1 - Egfr"
"Vwf","Itgb3","Vwf - Itgb3"
"Tnc","Itgb3","Tnc - Itgb3"
"L1cam","Itgb3","L1cam - Itgb3"
"Postn","Itgb3","Postn - Itgb3"
"Spp1","Itgb3","Spp1 - Itgb3"
"Igf1","Itgb3","Igf1 - Itgb3"
"Mmp2","Itgb3","Mmp2 - Itgb3"
"Fadd","Tnfrsf10b","Fadd - Tnfrsf10b"
"Wnt10b","Fzd6","Wnt10b - Fzd6"
"Wnt1","Fzd6","Wnt1 - Fzd6"
"Angpt2","Itga5","Angpt2 - Itga5"
"Wnt7a","Lrp5","Wnt7a - Lrp5"
"Spp1","Itga8","Spp1 - Itga8"
"Inhba","Acvr1c","Inhba - Acvr1c"
"Gdf3","Acvr1c","Gdf3 - Acvr1c"
"Tnc","Itgb6","Tnc - Itgb6"
"Dspp","Itgb6","Dspp - Itgb6"
"Il1f8","Il1f5","Il1f8 - Il1f5"
"Vwf","Itgav","Vwf - Itgav"
"Fgf2","Itgav","Fgf2 - Itgav"
"Postn","Itgav","Postn - Itgav"
"Igf1","Itgav","Igf1 - Itgav"
"Dspp","Itgav","Dspp - Itgav"
"Thbs1","Itgav","Thbs1 - Itgav"
